12-108-00000,,Huyện Sìn Hồ,,6929170,Success
12-108-03478,,,Thị trấn Sìn Hồ,,Failure
12-108-03487,,,Xã Chăn Nưa,,Failure
12-108-03493,,,Xã Pa Tần,,Failure
12-108-03496,,,Xã Phìn Hồ,,Failure
12-108-03499,,,Xã Hồng Thu,,Failure
12-108-03505,,,Xã Phăng Sô Lin,,Failure
12-108-03508,,,Xã Ma Quai,,Failure
12-108-03509,,,Xã Lùng Thàng,,Failure
12-108-03511,,,Xã Tả Phìn,,Failure
12-108-03514,,,Xã Sà Dề Phìn,,Failure
12-108-03517,,,Xã Nậm Tăm,,Failure
12-108-03520,,,Xã Tả Ngảo,,Failure
12-108-03523,,,Xã Pu Sam Cáp,,Failure
12-108-03526,,,Xã Nậm Cha,,Failure
12-108-03527,,,Xã Pa Khoá,,Failure
12-108-03529,,,Xã Làng Mô,,Failure
12-108-03532,,,Xã Noong Hẻo,,Failure
12-108-03535,,,Xã Nậm Mạ,,Failure
12-108-03538,,,Xã Căn Co,,Failure
12-108-03541,,,Xã Tủa Sín Chải,,Failure
12-108-03544,,,Xã Nậm Cuổi,,Failure
12-108-03547,,,Xã Nậm Hăn,,Failure
12-109-00000,,Huyện Phong Thổ,,6929157,Success
12-109-03391,,,Xã Lả Nhì Thàng,,Failure
12-109-03490,,,Xã Huổi Luông,,Failure
12-109-03549,,,Thị trấn Phong Thổ,,Failure
12-109-03550,,,Xã Sì Lở Lầu,,Failure
12-109-03553,,,Xã Mồ Sì San,,Failure
12-109-03559,,,Xã Pa Vây Sử,,Failure
12-109-03562,,,Xã Vàng Ma Chải,,Failure
12-109-03565,,,Xã Tông Qua Lìn,,Failure
12-109-03568,,,Xã Mù Sang,,Failure
12-109-03571,,,Xã Dào San,,Failure
12-109-03574,,,Xã Ma Ly Pho,,Failure
12-109-03577,,,Xã Bản Lang,,Failure
12-109-03580,,,Xã Hoang Thèn,,Failure
12-109-03583,,,Xã Khổng Lào,,Failure
12-109-03586,,,Xã Nậm Xe,,Failure
12-109-03589,,,Xã Mường So,,Failure
12-109-03592,,,Xã Sin Suối Hồ,,Failure
12-110-00000,,Huyện Than Uyên,,7094614,Success
12-110-03595,,,Thị trấn Than Uyên,,Failure
12-110-03618,,,Xã Phúc Than,,Failure
12-110-03619,,,Xã Mường Than,,Failure
12-110-03625,,,Xã Mường Mít,,Failure
12-110-03628,,,Xã Pha Mu,,Failure
12-110-03631,,,Xã Mường Cang,,Failure
12-110-03632,,,Xã Hua Nà,,Failure
12-110-03634,,,Xã Tà Hừa,,Failure
12-110-03637,,,Xã Mường Kim,,Failure
12-110-03638,,,Xã Tà Mung,,Failure
12-110-03640,,,Xã Tà Gia,,Failure
12-110-03643,,,Xã Khoen On,,Failure
12-111-00000,,Huyện Tân Uyên,,7094597,Success
12-111-03598,,,Thị trấn Tân Uyên,,Failure
12-111-03601,,,Xã Mường Khoa,,Failure
12-111-03602,,,Xã Phúc Khoa,,Failure
12-111-03604,,,Xã Thân Thuộc,,Failure
12-111-03605,,,Xã Trung Đồng,,Failure
12-111-03607,,,Xã Hố Mít,,Failure
12-111-03610,,,Xã Nậm Cần,,Failure
12-111-03613,,,Xã Nậm Sỏ,,Failure
12-111-03616,,,Xã Pắc Ta,,Failure
12-111-03622,,,Xã Tà Mít,,Failure
12-112-00000,,Huyện Nậm Nhùn,,7094543,Success
12-112-03434,,,Thị trấn Nậm Nhùn,,Failure
12-112-03460,,,Xã Hua Bun,,Failure
12-112-03472,,,Xã Mường Mô,,Failure
12-112-03473,,,Xã Nậm Chà,,Failure
12-112-03474,,,Xã Nậm Manh,,Failure
12-112-03475,,,Xã Nậm Hàng,,Failure
12-112-03481,,,Xã Lê Lợi,,Failure
12-112-03484,,,Xã Pú Đao,,Failure
12-112-03488,,,Xã Nậm Pì,,Failure
12-112-03502,,,Xã Nậm Ban,,Failure
12-112-03503,,,Xã Trung Chải,,Failure
14-000-00000,Tỉnh Sơn La,,,1903291,Success
14-116-00000,,Thành phố Sơn La,,6932323,Success
14-116-03646,,,Phường Chiềng Lề,,Failure
14-116-03649,,,Phường Tô Hiệu,,Failure
14-116-03652,,,Phường Quyết Thắng,,Failure
14-116-03655,,,Phường Quyết Tâm,,Failure
14-116-03658,,,Xã Chiềng Cọ,,Failure
14-116-03661,,,Xã Chiềng Đen,,Failure
14-116-03664,,,Xã Chiềng Xôm,,Failure
14-116-03667,,,Phường Chiềng An,,Failure
14-116-03670,,,Phường Chiềng Cơi,,Failure
14-116-03673,,,Xã Chiềng Ngần,,Failure
14-116-03676,,,Xã Hua La,,Failure
14-116-03679,,,Phường Chiềng Sinh,,Failure
14-118-00000,,Huyện Quỳnh Nhai,,7120726,Success
14-118-03682,,,Xã Mường Chiên,,Failure
14-118-03685,,,Xã Cà Nàng,,Failure
14-118-03688,,,Xã Chiềng Khay,,Failure
14-118-03694,,,Xã Mường Giôn,,Failure
14-118-03697,,,Xã Pá Ma Pha Khinh,,Failure
14-118-03700,,,Xã Chiềng Ơn,,Failure
14-118-03703,,,Xã Mường Giàng,,Failure
14-118-03706,,,Xã Chiềng Bằng,,Failure
14-118-03709,,,Xã Mường Sại,,Failure
14-118-03712,,,Xã Nậm ét,,Failure
14-118-03718,,,Xã Chiềng Khoang,,Failure
14-119-00000,,Huyện Thuận Châu,,6932207,Success
14-119-03721,,,Thị trấn Thuận Châu,,Failure
14-119-03724,,,Xã Phổng Lái,,Failure
14-119-03727,,,Xã Mường é,,Failure
14-119-03730,,,Xã Chiềng Pha,,Failure
14-119-03733,,,Xã Chiềng La,,Failure
14-119-03736,,,Xã Chiềng Ngàm,,Failure
14-119-03739,,,Xã Liệp Tè,,Failure
14-119-03742,,,Xã é Tòng,,Failure
14-119-03745,,,Xã Phổng Lập,,Failure
14-119-03748,,,Xã Phổng Lăng,,Failure
14-119-03751,,,Xã Chiềng Ly,,Failure
14-119-03754,,,Xã Noong Lay,,Failure
14-119-03757,,,Xã Mường Khiêng,,Failure
14-119-03760,,,Xã Mường Bám,,Failure
14-119-03763,,,Xã Long Hẹ,,Failure
14-119-03766,,,Xã Chiềng Bôm,,Failure
14-119-03769,,,Xã Thôm Mòn,,Failure
14-119-03772,,,Xã Tông Lạnh,,Failure
14-119-03775,,,Xã Tông Cọ,,Failure
14-119-03778,,,Xã Bó Mười,,Failure
14-119-03781,,,Xã Co Mạ,,Failure
14-119-03784,,,Xã Púng Tra,,Failure
14-119-03787,,,Xã Chiềng Pấc,,Failure
14-119-03790,,,Xã Nậm Lầu,,Failure
14-119-03793,,,Xã Bon Phặng,,Failure
14-119-03796,,,Xã Co Tòng,,Failure
14-119-03799,,,Xã Muổi Nọi,,Failure
14-119-03802,,,Xã Pá Lông,,Failure
14-119-03805,,,Xã Bản Lầm,,Failure
14-120-00000,,Huyện Mường La,,7120730,Success
14-120-03808,,,Thị trấn Ít Ong,,Failure
14-120-03811,,,Xã Nậm Giôn,,Failure
14-120-03814,,,Xã Chiềng Lao,,Failure
14-120-03817,,,Xã Hua Trai,,Failure
14-120-03820,,,Xã Ngọc Chiến,,Failure
14-120-03823,,,Xã Mường Trai,,Failure
14-120-03826,,,Xã Nậm Păm,,Failure
14-120-03829,,,Xã Chiềng Muôn,,Failure
14-120-03832,,,Xã Chiềng Ân,,Failure
14-120-03835,,,Xã Pi Toong,,Failure
14-120-03838,,,Xã Chiềng Công,,Failure
14-120-03841,,,Xã Tạ Bú,,Failure
14-120-03844,,,Xã Chiềng San,,Failure
14-120-03847,,,Xã Mường Bú,,Failure
14-120-03850,,,Xã Chiềng Hoa,,Failure
14-120-03853,,,Xã Mường Chùm,,Failure
14-121-00000,,Huyện Bắc Yên,,7120751,Success
14-121-03856,,,Thị trấn Bắc Yên,,Failure
14-121-03859,,,Xã Phiêng Ban,,Failure
14-121-03862,,,Xã Hang Chú,,Failure
14-121-03865,,,Xã Xím Vàng,,Failure
14-121-03868,,,Xã Tà Xùa,,Failure
14-121-03869,,,Xã Háng Đồng,,Failure
14-121-03871,,,Xã Pắc Ngà,,Failure
14-121-03874,,,Xã Làng Chếu,,Failure
14-121-03877,,,Xã Chim Vàn,,Failure
14-121-03880,,,Xã Mường Khoa,,Failure
14-121-03883,,,Xã Song Pe,,Failure
14-121-03886,,,Xã Hồng Ngài,,Failure
14-121-03889,,,Xã Tạ Khoa,,Failure
14-121-03890,,,Xã Hua Nhàn,,Failure
14-121-03892,,,Xã Phiêng Côn,,Failure
14-121-03895,,,Xã Chiềng Sại,,Failure
14-122-00000,,Huyện Phù Yên,,6925458,Success
14-122-03898,,,Thị trấn Phù Yên,,Failure
14-122-03901,,,Xã Suối Tọ,,Failure
14-122-03904,,,Xã Mường Thải,,Failure
14-122-03907,,,Xã Mường Cơi,,Failure
14-122-03910,,,Xã Quang Huy,,Failure
14-122-03913,,,Xã Huy Bắc,,Failure
14-122-03916,,,Xã Huy Thượng,,Failure
14-122-03919,,,Xã Tân Lang,,Failure
14-122-03922,,,Xã Gia Phù,,Failure
14-122-03925,,,Xã Tường Phù,,Failure
14-122-03928,,,Xã Huy Hạ,,Failure
14-122-03931,,,Xã Huy Tân,,Failure
14-122-03934,,,Xã Mường Lang,,Failure
14-122-03937,,,Xã Suối Bau,,Failure
14-122-03940,,,Xã Huy Tường,,Failure
14-122-03943,,,Xã Mường Do,,Failure
14-122-03946,,,Xã Sập Xa,,Failure
14-122-03949,,,Xã Tường Thượng,,Failure
14-122-03952,,,Xã Tường Tiến,,Failure
14-122-03955,,,Xã Tường Phong,,Failure
14-122-03958,,,Xã Tường Hạ,,Failure
14-122-03961,,,Xã Kim Bon,,Failure
14-122-03964,,,Xã Mường Bang,,Failure
14-122-03967,,,Xã Đá Đỏ,,Failure
14-122-03970,,,Xã Tân Phong,,Failure
14-122-03973,,,Xã Nam Phong,,Failure
14-122-03976,,,Xã Bắc Phong,,Failure
14-123-00000,,Huyện Mộc Châu,,7120760,Success
14-123-03979,,,Thị trấn Mộc Châu,,Failure
14-123-03982,,,Thị trấn NT Mộc Châu,,Failure
14-123-03985,,,Xã Chiềng Sơn,,Failure
14-123-03988,,,Xã Tân Hợp,,Failure
14-123-03991,,,Xã Qui Hướng,,Failure
14-123-03997,,,Xã Tân Lập,,Failure
14-123-04000,,,Xã Nà Mường,,Failure
14-123-04003,,,Xã Tà Lai,,Failure
14-123-04012,,,Xã Chiềng Hắc,,Failure
14-123-04015,,,Xã Hua Păng,,Failure
14-123-04024,,,Xã Chiềng Khừa,,Failure
14-123-04027,,,Xã Mường Sang,,Failure
14-123-04030,,,Xã Đông Sang,,Failure
14-123-04033,,,Xã Phiêng Luông,,Failure
14-123-04045,,,Xã Lóng Sập,,Failure
14-124-00000,,Huyện Yên Châu,,7120763,Success
14-124-04060,,,Thị trấn Yên Châu,,Failure
14-124-04063,,,Xã Chiềng Đông,,Failure
14-124-04066,,,Xã Sập Vạt,,Failure
14-124-04069,,,Xã Chiềng Sàng,,Failure
14-124-04072,,,Xã Chiềng Pằn,,Failure
14-124-04075,,,Xã Viêng Lán,,Failure
14-124-04078,,,Xã Chiềng Hặc,,Failure
14-124-04081,,,Xã Mường Lựm,,Failure
14-124-04084,,,Xã Chiềng On,,Failure
14-124-04087,,,Xã Yên Sơn,,Failure
14-124-04090,,,Xã Chiềng Khoi,,Failure
14-124-04093,,,Xã Tú Nang,,Failure
14-124-04096,,,Xã Lóng Phiêng,,Failure
14-124-04099,,,Xã Phiêng Khoài,,Failure
14-124-04102,,,Xã Chiềng Tương,,Failure
14-125-00000,,Huyện Mai Sơn,,7120938,Success
14-125-04105,,,Thị trấn Hát Lót,,Failure
14-125-04108,,,Xã Chiềng Sung,,Failure
14-125-04111,,,Xã Mường Bằng,,Failure
14-125-04114,,,Xã Chiềng Chăn,,Failure
14-125-04117,,,Xã Mương Chanh,,Failure
14-125-04120,,,Xã Chiềng Ban,,Failure
14-125-04123,,,Xã Chiềng Mung,,Failure
14-125-04126,,,Xã Mường Bon,,Failure
14-125-04129,,,Xã Chiềng Chung,,Failure
14-125-04132,,,Xã Chiềng Mai,,Failure
14-125-04135,,,Xã Hát Lót,,Failure
14-125-04136,,,Xã Nà Pó,,Failure
14-125-04138,,,Xã Cò  Nòi,,Failure
14-125-04141,,,Xã Chiềng Nơi,,Failure
14-125-04144,,,Xã Phiêng Cằm,,Failure
14-125-04147,,,Xã Chiềng Dong,,Failure
14-125-04150,,,Xã Chiềng Kheo,,Failure
14-125-04153,,,Xã Chiềng Ve,,Failure
14-125-04156,,,Xã Chiềng Lương,,Failure
14-125-04159,,,Xã Phiêng Pằn,,Failure
14-125-04162,,,Xã Nà Ơt,,Failure
14-125-04165,,,Xã Tà Hộc,,Failure
14-126-00000,,Huyện Sông Mã,,6932096,Success
14-126-04168,,,Thị trấn Sông Mã,,Failure
14-126-04171,,,Xã Bó Sinh,,Failure
14-126-04174,,,Xã Pú Pẩu,,Failure
14-126-04177,,,Xã Chiềng Phung,,Failure
14-126-04180,,,Xã Chiềng En,,Failure
14-126-04183,,,Xã Mường Lầm,,Failure
14-126-04186,,,Xã Nậm Ty,,Failure
14-126-04189,,,Xã Đứa Mòn,,Failure
14-126-04192,,,Xã Yên Hưng,,Failure
14-126-04195,,,Xã Chiềng Sơ,,Failure
14-126-04198,,,Xã Nà Nghịu,,Failure
14-126-04201,,,Xã Nậm Mằn,,Failure
14-126-04204,,,Xã Chiềng Khoong,,Failure
14-126-04207,,,Xã Chiềng Cang,,Failure
14-126-04210,,,Xã Huổi Một,,Failure
14-126-04213,,,Xã Mường Sai,,Failure
14-126-04216,,,Xã Mường Cai,,Failure
14-126-04219,,,Xã Mường Hung,,Failure
14-126-04222,,,Xã Chiềng Khương,,Failure
14-127-00000,,Huyện Sốp Cộp,,6931773,Success
14-127-04225,,,Xã Sam Kha,,Failure
14-127-04228,,,Xã Púng Bánh,,Failure
14-127-04231,,,Xã Sốp Cộp,,Failure
14-127-04234,,,Xã Dồm Cang,,Failure
14-127-04237,,,Xã Nậm Lạnh,,Failure
14-127-04240,,,Xã Mường Lèo,,Failure
14-127-04243,,,Xã Mường Và,,Failure
14-127-04246,,,Xã Mường Lạn,,Failure
14-128-00000,,Huyện Vân Hồ,,7120939,Success
14-128-03994,,,Xã Suối Bàng,,Failure
14-128-04006,,,Xã Song Khủa,,Failure
14-128-04009,,,Xã Liên Hoà,,Failure
14-128-04018,,,Xã Tô Múa,,Failure
14-128-04021,,,Xã Mường Tè,,Failure
14-128-04036,,,Xã Chiềng Khoa,,Failure
14-128-04039,,,Xã Mường Men,,Failure
14-128-04042,,,Xã Quang Minh,,Failure
14-128-04048,,,Xã Vân Hồ,7121004,Success
14-128-04051,,,Xã Lóng Luông,,Failure
14-128-04054,,,Xã Chiềng Yên,,Failure
14-128-04056,,,Xã Chiềng Xuân,,Failure
14-128-04057,,,Xã Xuân Nha,,Failure
14-128-04058,,,Xã Tân Xuân,,Failure
15-000-00000,Tỉnh Yên Bái,,,1903199,Success
15-132-00000,,Thành phố Yên Bái,,7097783,Success
15-132-04249,,,Phường Yên Thịnh,,Failure
15-132-04252,,,Phường Yên Ninh,,Failure
15-132-04255,,,Phường Minh Tân,,Failure
15-132-04258,,,Phường Nguyễn Thái Học,,Failure
15-132-04261,,,Phường Đồng Tâm,,Failure
15-132-04264,,,Phường Nguyễn Phúc,,Failure
15-132-04267,,,Phường Hồng Hà,,Failure
15-132-04270,,,Xã Minh Bảo,,Failure
15-132-04273,,,Phường Nam Cường,,Failure
15-132-04276,,,Xã Tuy Lộc,,Failure
15-132-04279,,,Xã Tân Thịnh,,Failure
15-132-04540,,,Xã Âu Lâu,,Failure
15-132-04543,,,Xã Giới Phiên,,Failure
15-132-04546,,,Phường Hợp Minh,,Failure
15-132-04558,,,Xã Văn Phú,,Failure
15-133-00000,,Thị xã Nghĩa Lộ,,7097596,Success
15-133-04282,,,Phường Pú Trạng,,Failure
15-133-04285,,,Phường Trung Tâm,,Failure
15-133-04288,,,Phường Tân An,,Failure
15-133-04291,,,Phường Cầu Thia,,Failure
15-133-04294,,,Xã Nghĩa Lợi,,Failure
15-133-04297,,,Xã Nghĩa Phúc,,Failure
15-133-04300,,,Xã Nghĩa An,,Failure
15-133-04624,,,Xã Nghĩa Lộ,,Failure
15-133-04660,,,Xã Sơn A,,Failure
15-133-04663,,,Xã Phù Nham,,Failure
15-133-04675,,,Xã Thanh Lương,,Failure
15-133-04678,,,Xã Hạnh Sơn,,Failure
15-133-04681,,,Xã Phúc Sơn,,Failure
15-133-04684,,,Xã Thạch Lương,,Failure
15-135-00000,,Huyện Lục Yên,,7097662,Success
15-135-04303,,,Thị trấn Yên Thế,,Failure
15-135-04306,,,Xã Tân Phượng,,Failure
15-135-04309,,,Xã Lâm Thượng,,Failure
15-135-04312,,,Xã Khánh Thiện,,Failure
15-135-04315,,,Xã Minh Chuẩn,,Failure
15-135-04318,,,Xã Mai Sơn,,Failure
15-135-04321,,,Xã Khai Trung,,Failure
15-135-04324,,,Xã Mường Lai,,Failure
15-135-04327,,,Xã An Lạc,,Failure
15-135-04330,,,Xã Minh Xuân,,Failure
15-135-04333,,,Xã Tô Mậu,,Failure
15-135-04336,,,Xã Tân Lĩnh,,Failure
15-135-04339,,,Xã Yên Thắng,,Failure
15-135-04342,,,Xã Khánh Hoà,,Failure
15-135-04345,,,Xã Vĩnh Lạc,,Failure
15-135-04348,,,Xã Liễu Đô,,Failure
15-135-04351,,,Xã Động Quan,,Failure
15-135-04354,,,Xã Tân Lập,,Failure
15-135-04357,,,Xã Minh Tiến,,Failure
15-135-04360,,,Xã Trúc Lâu,,Failure
15-135-04363,,,Xã Phúc Lợi,,Failure
15-135-04366,,,Xã Phan Thanh,,Failure
15-135-04369,,,Xã An Phú,,Failure
15-135-04372,,,Xã Trung Tâm,,Failure
15-136-00000,,Huyện Văn Yên,,7097624,Success
15-136-04375,,,Thị trấn Mậu A,,Failure
15-136-04378,,,Xã Lang Thíp,,Failure
15-136-04381,,,Xã Lâm Giang,,Failure
15-136-04384,,,Xã Châu Quế Thượng,,Failure
15-136-04387,,,Xã Châu Quế Hạ,,Failure
15-136-04390,,,Xã An Bình,,Failure
15-136-04393,,,Xã Quang Minh,,Failure
15-136-04396,,,Xã Đông An,,Failure
15-136-04399,,,Xã Đông Cuông,,Failure
15-136-04402,,,Xã Phong Dụ Hạ,,Failure
15-136-04405,,,Xã Mậu Đông,,Failure
15-136-04408,,,Xã Ngòi A,,Failure
15-136-04411,,,Xã Xuân Tầm,,Failure
15-136-04414,,,Xã Tân Hợp,,Failure
15-136-04417,,,Xã An Thịnh,,Failure
15-136-04420,,,Xã Yên Thái,,Failure
15-136-04423,,,Xã Phong Dụ Thượng,,Failure
15-136-04426,,,Xã Yên Hợp,,Failure
15-136-04429,,,Xã Đại Sơn,,Failure
15-136-04435,,,Xã Đại Phác,,Failure
15-136-04438,,,Xã Yên Phú,,Failure
15-136-04441,,,Xã Xuân Ái,,Failure
15-136-04447,,,Xã Viễn Sơn,,Failure
15-136-04450,,,Xã Mỏ Vàng,,Failure
15-136-04453,,,Xã Nà Hẩu,,Failure
15-137-00000,,Huyện Mù Căng Chải,,7097625,Success
15-137-04456,,,Thị trấn Mù Căng Chải,,Failure
15-137-04459,,,Xã Hồ Bốn,,Failure
15-137-04462,,,Xã Nậm Có,,Failure
15-137-04465,,,Xã Khao Mang,,Failure
15-137-04468,,,Xã Mồ Dề,,Failure
15-137-04471,,,Xã Chế Cu Nha,,Failure
15-137-04474,,,Xã Lao Chải,,Failure
15-137-04477,,,Xã Kim Nọi,,Failure
15-137-04480,,,Xã Cao Phạ,,Failure
15-137-04483,,,Xã La Pán Tẩn,,Failure
15-137-04486,,,Xã Dế Su Phình,,Failure
15-137-04489,,,Xã Chế Tạo,,Failure
15-137-04492,,,Xã Púng Luông,,Failure
15-137-04495,,,Xã Nậm Khắt,,Failure
15-138-00000,,Huyện Trấn Yên,,7097784,Success
15-138-04498,,,Thị trấn Cổ Phúc,,Failure
15-138-04501,,,Xã Tân Đồng,,Failure
15-138-04504,,,Xã Báo Đáp,,Failure
15-138-04507,,,Xã Đào Thịnh,,Failure
15-138-04510,,,Xã Việt Thành,,Failure
15-138-04513,,,Xã Hòa Cuông,,Failure
15-138-04516,,,Xã Minh Quán,,Failure
15-138-04519,,,Xã Quy Mông,,Failure
15-138-04522,,,Xã Cường Thịnh,,Failure
15-138-04525,,,Xã Kiên Thành,,Failure
15-138-04528,,,Xã Nga Quán,,Failure
15-138-04531,,,Xã Y Can,,Failure
15-138-04537,,,Xã Lương Thịnh,,Failure
15-138-04561,,,Xã Bảo Hưng,,Failure
15-138-04564,,,Xã Việt Cường,,Failure
15-138-04567,,,Xã Minh Quân,,Failure
15-138-04570,,,Xã Hồng Ca,,Failure
15-138-04573,,,Xã Hưng Thịnh,,Failure
15-138-04576,,,Xã Hưng Khánh,,Failure
15-138-04579,,,Xã Việt Hồng,,Failure
15-138-04582,,,Xã Vân Hội,,Failure
15-139-00000,,Huyện Trạm Tấu,,6924096,Success
15-139-04585,,,Thị trấn Trạm Tấu,,Failure
15-139-04588,,,Xã Túc Đán,,Failure
15-139-04591,,,Xã Pá Lau,,Failure
15-139-04594,,,Xã Xà Hồ,,Failure
15-139-04597,,,Xã Phình Hồ,,Failure
15-139-04600,,,Xã Trạm Tấu,,Failure
15-139-04603,,,Xã Tà Si Láng,,Failure
15-139-04606,,,Xã Pá Hu,,Failure
15-139-04609,,,Xã Làng Nhì,,Failure
15-139-04612,,,Xã Bản Công,,Failure
15-139-04615,,,Xã Bản Mù,,Failure
15-139-04618,,,Xã Hát Lìu,,Failure
15-140-00000,,Huyện Văn Chấn,,7097620,Success
15-140-04621,,,Thị trấn NT Liên Sơn,,Failure
15-140-04627,,,Thị trấn NT Trần Phú,,Failure
15-140-04630,,,Xã Tú Lệ,,Failure
15-140-04633,,,Xã Nậm Búng,,Failure
15-140-04636,,,Xã Gia Hội,,Failure
15-140-04639,,,Xã Sùng Đô,,Failure
15-140-04642,,,Xã Nậm Mười,,Failure
15-140-04645,,,Xã An Lương,,Failure
15-140-04648,,,Xã Nậm Lành,,Failure
15-140-04651,,,Xã Sơn Lương,,Failure
15-140-04654,,,Xã Suối Quyền,,Failure
15-140-04657,,,Xã Suối Giàng,,Failure
15-140-04666,,,Xã Nghĩa Sơn,,Failure
15-140-04669,,,Xã Suối Bu,,Failure
15-140-04672,,,Thị trấn Sơn Thịnh,,Failure
15-140-04687,,,Xã Đại Lịch,,Failure
15-140-04690,,,Xã Đồng Khê,,Failure
15-140-04693,,,Xã Cát Thịnh,,Failure
15-140-04696,,,Xã Tân Thịnh,,Failure
15-140-04699,,,Xã Chấn Thịnh,,Failure
15-140-04702,,,Xã Bình Thuận,,Failure
15-140-04705,,,Xã Thượng Bằng La,,Failure
15-140-04708,,,Xã Minh An,,Failure
15-140-04711,,,Xã Nghĩa Tâm,,Failure
15-141-00000,,Huyện Yên Bình,,7097708,Success
15-141-04714,,,Thị trấn Yên Bình,,Failure
15-141-04717,,,Thị trấn Thác Bà,,Failure
15-141-04720,,,Xã Xuân Long,,Failure
15-141-04726,,,Xã Cảm Nhân,,Failure
15-141-04729,,,Xã Ngọc Chấn,,Failure
15-141-04732,,,Xã Tân Nguyên,,Failure
15-141-04735,,,Xã Phúc Ninh,,Failure
15-141-04738,,,Xã Bảo Ái,,Failure
15-141-04741,,,Xã Mỹ Gia,,Failure
15-141-04744,,,Xã Xuân Lai,,Failure
15-141-04747,,,Xã Mông Sơn,,Failure
15-141-04750,,,Xã Cảm Ân,,Failure
15-141-04753,,,Xã Yên Thành,,Failure
15-141-04756,,,Xã Tân Hương,,Failure
15-141-04759,,,Xã Phúc An,,Failure
15-141-04762,,,Xã Bạch Hà,,Failure
15-141-04765,,,Xã Vũ Linh,,Failure
15-141-04768,,,Xã Đại Đồng,,Failure
15-141-04771,,,Xã Vĩnh Kiên,,Failure
15-141-04774,,,Xã Yên Bình,,Failure
15-141-04777,,,Xã Thịnh Hưng,,Failure
15-141-04780,,,Xã Hán Đà,,Failure
15-141-04783,,,Xã Phú Thịnh,,Failure
15-141-04786,,,Xã Đại Minh,,Failure
17-000-00000,Tỉnh Hoà Bình,,,1902973,Success
17-148-00000,,Thành phố Hòa Bình,,7120472,Success
17-148-04789,,,Phường Thái Bình,,Failure
17-148-04792,,,Phường Tân Hòa,,Failure
17-148-04795,,,Phường Thịnh Lang,,Failure
17-148-04798,,,Phường Hữu Nghị,,Failure
17-148-04801,,,Phường Tân Thịnh,,Failure
17-148-04804,,,Phường Đồng Tiến,,Failure
17-148-04807,,,Phường Phương Lâm,,Failure
17-148-04813,,,Xã Yên Mông,,Failure
17-148-04816,,,Phường Quỳnh Lâm,,Failure
17-148-04819,,,Phường Dân Chủ,,Failure
17-148-04825,,,Xã Hòa Bình,,Failure
17-148-04828,,,Phường Thống Nhất,,Failure
17-148-04894,,,Phường Kỳ Sơn,,Failure
17-148-04897,,,Xã Thịnh Minh,,Failure
17-148-04903,,,Xã Hợp Thành,,Failure
17-148-04906,,,Xã Quang Tiến,,Failure
17-148-04912,,,Xã Mông Hóa,,Failure
17-148-04918,,,Phường Trung Minh,,Failure
17-148-04921,,,Xã Độc Lập,,Failure
17-150-00000,,Huyện Đà Bắc,,7119995,Success
17-150-04831,,,Thị trấn Đà Bắc,,Failure
17-150-04834,,,Xã Nánh Nghê,,Failure
17-150-04840,,,Xã Giáp Đắt,,Failure
17-150-04846,,,Xã Mường Chiềng,,Failure
17-150-04849,,,Xã Tân Pheo,,Failure
17-150-04852,,,Xã Đồng Chum,,Failure
17-150-04855,,,Xã Tân Minh,,Failure
17-150-04858,,,Xã Đoàn Kết,,Failure
17-150-04861,,,Xã Đồng Ruộng,,Failure
17-150-04867,,,Xã Tú Lý,,Failure
17-150-04870,,,Xã Trung Thành,,Failure
17-150-04873,,,Xã Yên Hòa,,Failure
17-150-04876,,,Xã Cao Sơn,,Failure
17-150-04879,,,Xã Toàn Sơn,,Failure
17-150-04885,,,Xã Hiền Lương,,Failure
17-150-04888,,,Xã Tiền Phong,,Failure
17-150-04891,,,Xã Vầy Nưa,,Failure
17-152-00000,,Huyện Lương Sơn,,7120466,Success
17-152-04924,,,Thị trấn Lương Sơn,,Failure
17-152-04942,,,Xã Lâm Sơn,,Failure
17-152-04945,,,Xã Hòa Sơn,,Failure
17-152-04951,,,Xã Tân Vinh,,Failure
17-152-04954,,,Xã Nhuận Trạch,,Failure
17-152-04957,,,Xã Cao Sơn,,Failure
17-152-04960,,,Xã Cư Yên,,Failure
17-152-04969,,,Xã Liên Sơn,,Failure
17-152-05008,,,Xã Cao Dương,,Failure
17-152-05041,,,Xã Thanh Sơn,,Failure
17-152-05047,,,Xã Thanh Cao,,Failure
17-153-00000,,Huyện Kim Bôi,,7120317,Success
17-153-04978,,,Thị trấn Bo,,Failure
17-153-04984,,,Xã Đú Sáng,,Failure
17-153-04987,,,Xã Hùng Sơn,,Failure
17-153-04990,,,Xã Bình Sơn,,Failure
17-153-04999,,,Xã Tú Sơn,,Failure
17-153-05005,,,Xã Vĩnh Tiến,,Failure
17-153-05014,,,Xã Đông Bắc,,Failure
17-153-05017,,,Xã Xuân Thủy,,Failure
17-153-05026,,,Xã Vĩnh Đồng,,Failure
17-153-05035,,,Xã Kim Lập,,Failure
17-153-05038,,,Xã Hợp Tiến,,Failure
17-153-05065,,,Xã Kim Bôi,,Failure
17-153-05068,,,Xã Nam Thượng,,Failure
17-153-05077,,,Xã Cuối Hạ,,Failure
17-153-05080,,,Xã Sào Báy,,Failure
17-153-05083,,,Xã Mi Hòa,,Failure
17-153-05086,,,Xã Nuông Dăm,,Failure
17-154-00000,,Huyện Cao Phong,,7120278,Success
